NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUL,PR,"""AVEIA""",5,"3.497.097,74",4.053,"789.588.844,89",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,PR,"""MANDIOCA (AIPIM, MACAXEIRA)""",3,"2.258.000,00",4.053,"789.588.844,89",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,PR,"""FEIJÃO""",8,"924.872,30",4.053,"789.588.844,89",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,PR,"""UVA""",1,"850.000,00",4.053,"789.588.844,89",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,PR,"""CEVADA""",1,"40.000,00",4.053,"789.588.844,89",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""ARROZ""",463,"85.031.840,46",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""SOJA""",109,"66.696.512,48",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""TRIGO""",25,"14.014.453,80",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""MILHO""",59,"13.714.355,97",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""ALHO""",21,"4.576.711,99",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
SUL,SC,"""MANDIOCA (AIPIM, MACAXEIRA)""",13,"1.923.275,00",690,"185.957.149,70",10.371,"2.788.574.062,13",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""SOJA""",293,"386.917.018,74",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""MILHO""",330,"283.434.084,59",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""ALGODÃO""",95,"179.161.233,24",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""ARROZ""",9,"9.644.127,48",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""SORGO""",1,"1.929.600,00",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MT,"""FEIJÃO""",2,"1.071.924,00",730,"862.157.988,05",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""SOJA""",295,"449.978.595,66",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""MILHO""",248,"199.486.156,44",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""ALGODÃO""",21,"20.630.000,00",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""FEIJÃO""",9,"11.553.035,00",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""CAFÉ""",7,"8.810.159,22",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""ALHO""",5,"7.849.999,72",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""ARROZ""",5,"3.123.000,00",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""TRIGO""",4,"2.219.645,48",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,GO,"""SORGO""",3,"1.544.090,00",597,"705.194.681,52",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MS,"""MILHO""",707,"311.845.548,19",1.234,"651.253.300,03",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MS,"""SOJA""",492,"292.959.562,77",1.234,"651.253.300,03",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MS,"""ALGODÃO""",26,"42.740.153,98",1.234,"651.253.300,03",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MS,"""ARROZ""",6,"2.296.920,00",1.234,"651.253.300,03",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,MS,"""TRIGO""",3,"1.411.115,09",1.234,"651.253.300,03",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,DF,"""SOJA""",22,"24.210.773,00",35,"38.472.237,00",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,DF,"""ALHO""",2,"7.000.000,00",35,"38.472.237,00",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,DF,"""MILHO""",9,"6.762.464,00",35,"38.472.237,00",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,DF,"""FEIJÃO""",1,"283.000,00",35,"38.472.237,00",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
CENTRO-OESTE,DF,"""CAFÉ""",1,"216.000,00",35,"38.472.237,00",2.596,"2.257.078.206,60",14.529,"6.165.959.175,50"
SUDESTE,MG,"""MILHO""",103,"184.972.532,84",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""SOJA""",69,"127.352.871,92",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""CAFÉ""",473,"111.717.694,24",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""FEIJÃO""",6,"13.667.208,56",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""TRIGO""",5,"10.300.607,05",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""ALHO""",2,"3.183.200,00",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,MG,"""SORGO""",6,"1.680.020,00",664,"452.874.134,61",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""SOJA""",114,"59.872.985,46",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""AMENDOIM""",90,"43.668.792,95",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""MILHO""",131,"39.908.728,00",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""CAFÉ""",93,"26.493.239,85",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""TRIGO""",30,"9.798.977,46",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""FEIJÃO""",4,"6.370.000,00",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""MANDIOCA (AIPIM, MACAXEIRA)""",3,"2.000.000,00",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""SORGO""",2,"1.232.177,60",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,SP,"""ARROZ""",9,"877.641,25",476,"190.222.542,57",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
SUDESTE,ES,"""CAFÉ""",11,"3.866.705,35",11,"3.866.705,35",1.151,"646.963.382,53",14.529,"6.165.959.175,50"
NORDESTE,BA,"""SOJA""",50,"88.495.871,38",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,BA,"""ALGODÃO""",31,"62.841.303,36",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,BA,"""MILHO""",19,"22.552.946,00",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,BA,"""CAFÉ""",19,"13.307.127,08",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,BA,"""SORGO""",1,"3.000.000,00",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,BA,"""FEIJÃO""",2,"841.728,98",122,"191.038.976,80",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,PI,"""SOJA""",23,"58.082.611,80",53,"96.435.705,10",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,PI,"""MILHO""",28,"38.049.313,30",53,"96.435.705,10",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,PI,"""CARNAÚBA""",2,"303.780,00",53,"96.435.705,10",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,MA,"""MILHO""",39,"38.631.533,78",61,"62.621.108,57",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,MA,"""SOJA""",21,"23.939.574,79",61,"62.621.108,57",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,MA,"""ARROZ""",1,"50.000,00",61,"62.621.108,57",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,CE,"""CARNAÚBA""",17,"4.060.163,00",17,"4.060.163,00",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORDESTE,SE,"""MILHO""",9,"3.504.976,29",9,"3.504.976,29",262,"357.660.929,76",14.529,"6.165.959.175,50"
NORTE,TO,"""ARROZ""",47,"39.556.285,72",127,"104.030.354,48",149,"115.682.594,48",14.529,"6.165.959.175,50"
NORTE,TO,"""SOJA""",35,"35.467.645,56",127,"104.030.354,48",149,"115.682.594,48",14.529,"6.165.959.175,50"
NORTE,TO,"""MILHO""",45,"29.006.423,20",127,"104.030.354,48",149,"115.682.594,48",14.529,"6.165.959.175,50"
NORTE,PA,"""MILHO""",17,"8.918.240,00",22,"11.652.240,00",149,"115.682.594,48",14.529,"6.165.959.175,50"
NORTE,PA,"""SOJA""",3,"1.753.640,00",22,"11.652.240,00",149,"115.682.594,48",14.529,"6.165.959.175,50"
NORTE,PA,"""ARROZ""",2,"980.360,00",22,"11.652.240,00",149,"115.682.594,48",14.529,"6.165.959.175,50"

