NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUL,PR,"""CEVADA""",4,"955.120,00",1.542,"559.022.549,37",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""ARROZ""",627,"89.393.750,43",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""SOJA""",100,"52.420.005,41",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""MILHO""",50,"16.827.216,84",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""ALHO""",40,"8.427.082,20",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""TRIGO""",24,"7.702.499,76",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""FEIJÃO""",4,"1.678.871,00",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
SUL,SC,"""MANDIOCA (AIPIM, MACAXEIRA)""",11,"1.251.998,00",856,"177.701.423,64",7.955,"2.721.762.701,81",12.148,"6.075.561.743,94"
CENTRO-OESTE,MT,"""SOJA""",451,"636.553.565,21",813,"1.010.118.163,87",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MT,"""MILHO""",248,"220.380.418,66",813,"1.010.118.163,87",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MT,"""ALGODÃO""",111,"151.699.180,00",813,"1.010.118.163,87",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MT,"""ARROZ""",3,"1.485.000,00",813,"1.010.118.163,87",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""SOJA""",387,"418.728.893,11",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""MILHO""",373,"212.827.969,12",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""ALGODÃO""",30,"21.287.212,00",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""ALHO""",11,"11.927.240,50",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""CAFÉ""",8,"11.426.804,80",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""TRIGO""",7,"10.923.799,24",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""SORGO""",16,"10.892.237,30",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""ARROZ""",17,"8.861.744,00",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,GO,"""FEIJÃO""",8,"4.393.675,00",857,"711.269.575,07",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MS,"""SOJA""",438,"258.228.382,75",908,"491.937.391,88",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MS,"""MILHO""",452,"213.194.184,13",908,"491.937.391,88",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MS,"""ALGODÃO""",10,"17.700.000,00",908,"491.937.391,88",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MS,"""ARROZ""",6,"2.391.400,00",908,"491.937.391,88",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,MS,"""TRIGO""",2,"423.425,00",908,"491.937.391,88",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,DF,"""SOJA""",41,"18.657.935,72",64,"26.864.435,72",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
CENTRO-OESTE,DF,"""MILHO""",23,"8.206.500,00",64,"26.864.435,72",2.642,"2.240.189.566,54",12.148,"6.075.561.743,94"
SUDESTE,MG,"""MILHO""",217,"221.948.159,17",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""SOJA""",111,"118.077.832,93",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""CAFÉ""",214,"103.509.818,52",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""TRIGO""",11,"9.229.377,50",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""FEIJÃO""",19,"5.872.709,81",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""ALHO""",3,"3.481.460,00",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""SORGO""",10,"2.695.251,98",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,MG,"""ARROZ""",1,"300.000,00",586,"465.114.609,91",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""MILHO""",158,"58.918.321,37",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""AMENDOIM""",135,"53.822.934,85",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""SOJA""",81,"42.267.299,60",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""CAFÉ""",78,"23.114.453,71",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""TRIGO""",34,"11.997.481,50",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""SORGO""",3,"3.579.596,00",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""ARROZ""",14,"2.665.087,50",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""MANDIOCA (AIPIM, MACAXEIRA)""",2,"2.100.000,00",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,SP,"""FEIJÃO""",3,"1.002.000,00",508,"199.467.174,53",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
SUDESTE,ES,"""CAFÉ""",7,"3.193.485,07",7,"3.193.485,07",1.101,"667.775.269,51",12.148,"6.075.561.743,94"
NORDESTE,BA,"""ALGODÃO""",81,"90.590.588,16",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,BA,"""SOJA""",56,"73.804.263,15",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,BA,"""MILHO""",26,"26.950.420,51",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,BA,"""CAFÉ""",21,"14.477.781,23",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,BA,"""FEIJÃO""",6,"4.363.460,00",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,BA,"""SORGO""",1,"105.000,00",191,"210.291.513,05",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,PI,"""SOJA""",24,"41.452.328,64",48,"83.875.235,44",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,PI,"""MILHO""",19,"28.478.534,80",48,"83.875.235,44",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,PI,"""ALGODÃO""",2,"13.022.052,00",48,"83.875.235,44",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,PI,"""CARNAÚBA""",3,"922.320,00",48,"83.875.235,44",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,MA,"""SOJA""",27,"20.072.829,49",48,"36.106.757,59",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,MA,"""MILHO""",13,"9.679.580,10",48,"36.106.757,59",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,MA,"""ARROZ""",5,"3.406.473,00",48,"36.106.757,59",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,MA,"""SORGO""",3,"2.947.875,00",48,"36.106.757,59",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,SE,"""MILHO""",35,"7.957.971,83",35,"7.957.971,83",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORDESTE,CE,"""CARNAÚBA""",2,"159.400,00",2,"159.400,00",324,"338.390.877,91",12.148,"6.075.561.743,94"
NORTE,TO,"""SOJA""",39,"45.796.174,37",113,"95.796.672,57",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,TO,"""ARROZ""",42,"23.131.747,40",113,"95.796.672,57",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,TO,"""MILHO""",29,"22.367.000,00",113,"95.796.672,57",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,TO,"""ALGODÃO""",3,"4.501.750,80",113,"95.796.672,57",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,RO,"""SOJA""",6,"6.150.000,00",7,"7.350.000,00",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,RO,"""MILHO""",1,"1.200.000,00",7,"7.350.000,00",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,PA,"""SOJA""",3,"2.999.755,60",4,"3.798.955,60",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,PA,"""MILHO""",1,"799.200,00",4,"3.798.955,60",126,"107.443.328,17",12.148,"6.075.561.743,94"
NORTE,RR,"""SOJA""",2,"497.700,00",2,"497.700,00",126,"107.443.328,17",12.148,"6.075.561.743,94"

