NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUL,SC,"""TRIGO""",7,"3.166.781,01",655,"115.370.382,81",3.607,"1.380.324.499,97",5.193,"3.409.800.240,52"
SUL,SC,"""MANDIOCA (AIPIM, MACAXEIRA)""",3,"470.000,00",655,"115.370.382,81",3.607,"1.380.324.499,97",5.193,"3.409.800.240,52"
SUL,SC,"""FEIJÃO""",2,"418.250,00",655,"115.370.382,81",3.607,"1.380.324.499,97",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""SOJA""",245,"459.215.191,37",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""MILHO""",15,"15.068.549,37",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""FEIJÃO""",7,"11.990.430,87",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""ARROZ""",7,"7.639.820,00",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""ALHO""",2,"5.000.000,00",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""CAFÉ""",1,"4.500.000,00",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""ALGODÃO""",3,"3.621.735,80",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""SORGO""",4,"1.514.411,00",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,GO,"""TRIGO""",1,"1.066.800,00",285,"509.616.938,41",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MT,"""SOJA""",197,"434.717.535,35",236,"481.661.058,82",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MT,"""MILHO""",28,"30.798.593,97",236,"481.661.058,82",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MT,"""ALGODÃO""",7,"8.862.940,00",236,"481.661.058,82",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MT,"""ARROZ""",3,"5.781.760,00",236,"481.661.058,82",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MT,"""FEIJÃO""",1,"1.500.229,50",236,"481.661.058,82",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MS,"""SOJA""",281,"205.425.616,72",303,"216.080.283,72",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MS,"""MILHO""",14,"8.220.369,00",303,"216.080.283,72",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,MS,"""ARROZ""",8,"2.434.298,00",303,"216.080.283,72",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
CENTRO-OESTE,DF,"""SOJA""",19,"20.853.384,03",19,"20.853.384,03",843,"1.228.211.664,98",5.193,"3.409.800.240,52"
SUDESTE,MG,"""SOJA""",43,"145.785.154,46",311,"345.882.655,47",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,MG,"""MILHO""",28,"96.844.521,93",311,"345.882.655,47",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,MG,"""CAFÉ""",230,"86.543.829,14",311,"345.882.655,47",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,MG,"""FEIJÃO""",7,"15.145.229,94",311,"345.882.655,47",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,MG,"""SORGO""",3,"1.563.920,00",311,"345.882.655,47",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""SOJA""",57,"53.723.138,80",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""CAFÉ""",50,"12.152.024,17",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""MILHO""",25,"9.709.780,06",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""AMENDOIM""",4,"6.400.000,00",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""TRIGO""",2,"4.504.457,00",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""MANDIOCA (AIPIM, MACAXEIRA)""",3,"4.500.020,01",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""ARROZ""",6,"785.713,80",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,SP,"""FEIJÃO""",2,"660.700,00",149,"92.435.833,84",461,"438.501.289,31",5.193,"3.409.800.240,52"
SUDESTE,ES,"""CAFÉ""",1,"182.800,00",1,"182.800,00",461,"438.501.289,31",5.193,"3.409.800.240,52"
NORDESTE,BA,"""SOJA""",64,"129.028.191,30",84,"144.751.330,24",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,BA,"""ALGODÃO""",5,"12.056.000,00",84,"144.751.330,24",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,BA,"""MILHO""",13,"3.207.494,75",84,"144.751.330,24",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,BA,"""CAFÉ""",2,"459.644,19",84,"144.751.330,24",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,PI,"""SOJA""",18,"52.885.987,22",32,"83.261.514,77",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,PI,"""MILHO""",14,"30.375.527,55",32,"83.261.514,77",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,MA,"""SOJA""",23,"40.107.622,18",26,"41.714.151,36",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,MA,"""MILHO""",3,"1.606.529,18",26,"41.714.151,36",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,SE,"""MILHO""",59,"13.701.162,90",59,"13.701.162,90",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORDESTE,CE,"""CARNAÚBA""",11,"3.312.613,66",11,"3.312.613,66",212,"286.740.772,93",5.193,"3.409.800.240,52"
NORTE,TO,"""SOJA""",26,"32.203.922,43",67,"71.222.013,33",70,"76.022.013,33",5.193,"3.409.800.240,52"
NORTE,TO,"""ARROZ""",35,"30.950.590,90",67,"71.222.013,33",70,"76.022.013,33",5.193,"3.409.800.240,52"
NORTE,TO,"""MILHO""",6,"8.067.500,00",67,"71.222.013,33",70,"76.022.013,33",5.193,"3.409.800.240,52"
NORTE,RO,"""ARROZ""",1,"3.000.000,00",1,"3.000.000,00",70,"76.022.013,33",5.193,"3.409.800.240,52"
NORTE,PA,"""SOJA""",1,"1.000.000,00",2,"1.800.000,00",70,"76.022.013,33",5.193,"3.409.800.240,52"
NORTE,PA,"""MILHO""",1,"800.000,00",2,"1.800.000,00",70,"76.022.013,33",5.193,"3.409.800.240,52"

