NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
SUL,RS,"""MAÇÃ""",59,"35.631.333,28",59,"35.631.333,28",148,"62.166.028,53",150,"66.105.409,53"
SUL,SC,"""MAÇÃ""",89,"26.534.695,25",89,"26.534.695,25",148,"62.166.028,53",150,"66.105.409,53"
CENTRO-OESTE,DF,"""MAÇÃ""",2,"3.939.381,00",2,"3.939.381,00",2,"3.939.381,00",150,"66.105.409,53"

