NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
CENTRO-OESTE,MS,"""ARROZ""",3,"1.380.000,00",21,"45.529.998,31",136,"256.028.018,26",2.417,"4.371.399.207,09"
CENTRO-OESTE,DF,"""MILHO""",5,"7.625.726,01",8,"10.264.403,01",136,"256.028.018,26",2.417,"4.371.399.207,09"
CENTRO-OESTE,DF,"""SORGO""",3,"2.638.677,00",8,"10.264.403,01",136,"256.028.018,26",2.417,"4.371.399.207,09"
NORDESTE,BA,"""CACAU""",6,"39.515.862,22",13,"51.220.981,98",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,BA,"""CAFÉ""",3,"5.205.119,76",13,"51.220.981,98",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,BA,"""MILHO""",1,"3.000.000,00",13,"51.220.981,98",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,BA,"""ALGODÃO""",2,"2.000.000,00",13,"51.220.981,98",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,BA,"""MANDIOCA (AIPIM, MACAXEIRA)""",1,"1.500.000,00",13,"51.220.981,98",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PE,"""MILHO""",15,"18.814.515,25",25,"43.015.103,29",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PE,"""COCO-DA-BAIA""",1,"16.503.478,49",25,"43.015.103,29",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PE,"""ALGODÃO""",3,"4.205.466,92",25,"43.015.103,29",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PE,"""GOIABA""",5,"3.071.018,35",25,"43.015.103,29",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PE,"""BANANA""",1,"420.624,28",25,"43.015.103,29",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,CE,"""ALGODÃO""",4,"16.831.556,58",16,"31.820.908,58",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,CE,"""CAJU""",8,"10.150.966,00",16,"31.820.908,58",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,CE,"""MILHO""",3,"4.548.070,00",16,"31.820.908,58",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,CE,"""SORGO""",1,"290.316,00",16,"31.820.908,58",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,AL,"""MILHO""",9,"22.557.824,38",9,"22.557.824,38",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PB,"""MILHO""",7,"11.310.879,46",14,"21.598.434,56",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PB,"""ALGODÃO""",7,"10.287.555,10",14,"21.598.434,56",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,SE,"""ALGODÃO""",8,"5.606.655,35",8,"5.606.655,35",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORDESTE,PI,"""MILHO""",1,"2.000.000,00",1,"2.000.000,00",86,"177.819.908,14",2.417,"4.371.399.207,09"
NORTE,RO,"""ARROZ""",8,"26.000.000,00",12,"28.282.041,00",20,"59.603.149,52",2.417,"4.371.399.207,09"
NORTE,RO,"""MILHO""",2,"1.782.041,00",12,"28.282.041,00",20,"59.603.149,52",2.417,"4.371.399.207,09"
NORTE,RO,"""CAFÉ""",2,"500.000,00",12,"28.282.041,00",20,"59.603.149,52",2.417,"4.371.399.207,09"
NORTE,TO,"""ARROZ""",3,"16.500.000,00",3,"16.500.000,00",20,"59.603.149,52",2.417,"4.371.399.207,09"
NORTE,PA,"""MILHO""",5,"14.821.108,52",5,"14.821.108,52",20,"59.603.149,52",2.417,"4.371.399.207,09"

