NOMEREGIAO,NOMEESTADO1,NOMEPRODUTO,Textbox131,Textbox132,Textbox31,Textbox32,Textbox40,Textbox41,Textbox11,Textbox13
CENTRO-OESTE,GO,"""FEIJÃO""",13,"4.322.174,00",746,"458.653.472,92",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,GO,"""CAFÉ""",4,"1.210.329,60",746,"458.653.472,92",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""MILHO""",876,"273.299.057,54",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""SOJA""",180,"74.062.671,42",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""ALGODÃO""",26,"25.833.014,20",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""ARROZ""",19,"3.977.133,20",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""TRIGO""",1,"210.312,00",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""SORGO""",1,"205.022,50",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,MS,"""CAFÉ""",1,"44.400,00",1.104,"377.631.610,86",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,DF,"""MILHO""",54,"16.536.983,39",82,"27.467.593,39",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,DF,"""SOJA""",26,"10.592.610,00",82,"27.467.593,39",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
CENTRO-OESTE,DF,"""FEIJÃO""",2,"338.000,00",82,"27.467.593,39",2.699,"1.681.478.401,65",14.096,"4.937.359.883,69"
SUDESTE,MG,"""MILHO""",382,"225.595.905,83",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""CAFÉ""",807,"224.120.879,36",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""SOJA""",59,"49.824.542,95",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""ALHO""",7,"5.676.703,00",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""FEIJÃO""",8,"4.344.139,50",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""ALGODÃO""",4,"3.019.102,24",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""SORGO""",11,"2.726.699,17",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""TRIGO""",5,"1.465.583,00",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,MG,"""ARROZ""",2,"548.419,48",1.285,"517.321.974,53",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""MILHO""",199,"65.975.805,06",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""CAFÉ""",274,"47.848.429,54",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""AMENDOIM""",62,"30.974.131,50",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""SOJA""",64,"29.724.843,67",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""TRIGO""",73,"17.285.781,48",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""ARROZ""",21,"8.009.869,81",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""ALGODÃO""",5,"3.919.755,15",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""SORGO""",1,"1.439.568,00",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""FEIJÃO""",4,"780.000,00",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""MAMONA""",1,"584.774,70",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,SP,"""CEVADA""",1,"257.040,00",705,"206.799.998,91",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
SUDESTE,ES,"""CAFÉ""",94,"20.288.131,54",94,"20.288.131,54",2.084,"744.410.104,98",14.096,"4.937.359.883,69"
NORDESTE,BA,"""ALGODÃO""",158,"194.343.156,48",285,"285.420.124,28",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,BA,"""SOJA""",51,"44.444.688,34",285,"285.420.124,28",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,BA,"""MILHO""",66,"38.871.866,08",285,"285.420.124,28",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,BA,"""CAFÉ""",3,"4.196.182,98",285,"285.420.124,28",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,BA,"""FEIJÃO""",7,"3.564.230,40",285,"285.420.124,28",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""MILHO""",26,"16.111.858,56",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""SOJA""",5,"3.322.515,00",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""ALGODÃO""",1,"2.000.000,00",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""FEIJÃO""",2,"911.239,76",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""ARROZ""",2,"850.000,00",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""CARNAÚBA""",1,"490.000,00",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,MA,"""TRIGO""",1,"112.600,00",38,"23.798.213,32",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PI,"""SOJA""",26,"15.808.377,18",44,"23.141.046,94",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PI,"""MILHO""",11,"5.122.509,76",44,"23.141.046,94",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PI,"""ALGODÃO""",2,"850.960,00",44,"23.141.046,94",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PI,"""CARNAÚBA""",4,"740.000,00",44,"23.141.046,94",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PI,"""ARROZ""",1,"619.200,00",44,"23.141.046,94",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,SE,"""ALGODÃO""",2,"6.899.066,92",7,"8.399.423,99",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,SE,"""MILHO""",5,"1.500.357,07",7,"8.399.423,99",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PB,"""MILHO""",4,"1.252.000,00",6,"1.652.000,00",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,PB,"""ARROZ""",2,"400.000,00",6,"1.652.000,00",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORDESTE,CE,"""MILHO""",1,"480.000,00",1,"480.000,00",381,"342.890.808,53",14.096,"4.937.359.883,69"
NORTE,TO,"""ARROZ""",38,"16.756.809,50",76,"35.795.257,82",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,TO,"""MILHO""",24,"12.714.889,49",76,"35.795.257,82",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,TO,"""SOJA""",8,"5.435.548,63",76,"35.795.257,82",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,TO,"""FEIJÃO""",5,"588.010,20",76,"35.795.257,82",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,TO,"""ALGODÃO""",1,"300.000,00",76,"35.795.257,82",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,RO,"""MILHO""",1,"1.800.000,00",5,"1.933.815,48",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,RO,"""ARROZ""",4,"133.815,48",5,"1.933.815,48",83,"37.813.973,30",14.096,"4.937.359.883,69"
NORTE,AC,"""MILHO""",2,"84.900,00",2,"84.900,00",83,"37.813.973,30",14.096,"4.937.359.883,69"

